"","Date","Short","Long","Spread","Short_koef","Long_koef","Spread_koef"
"458",2010-08-12,76.15,76.55,-0.399999999999991,-0.0251569283334128,-0.0246448186777135,-0.000512109655699255
"459",2010-08-13,75.42,75.77,-0.349999999999994,-0.00963258751095974,-0.0102416861604109,0.000609098649451134
"460",2010-08-16,74.83,75.45,-0.620000000000005,-0.00785361773794424,-0.0042322507294239,-0.00362136700852034
"461",2010-08-17,76.91,77.14,-0.230000000000004,0.0274170329766958,0.0221517675662239,0.0052652654104719
"462",2010-08-18,75.88,76.5,-0.620000000000005,-0.0134827620021492,-0.00833121194759201,-0.00515155005455714
"463",2010-08-19,75.37,75.86,-0.489999999999995,-0.00674382721143463,-0.00840120457173743,0.0016573773603028
"464",2010-08-20,74.76,75.04,-0.280000000000001,-0.00812633526801676,-0.0108682315627835,0.00274189629476673
"465",2010-08-23,74.15,74.7,-0.549999999999997,-0.0081929140034207,-0.00454121255919748,-0.00365170144422322
"466",2010-08-24,72.78,73.4,-0.620000000000005,-0.0186488763999275,-0.0175561565183013,-0.00109271988162618
"467",2010-08-25,71.91,72.3,-0.390000000000001,-0.0120258550696111,-0.0150998064557513,0.00307395138614019
"468",2010-08-26,75.48,75.77,-0.289999999999992,0.0484523833859472,0.046878306778563,0.00157407660738418
"469",2010-08-27,75.5,75.75,-0.25,0.000264935754628937,-0.000263991553802967,0.000528927308431903
"470",2010-08-30,76.11,76.58,-0.469999999999999,0.00804700602432096,0.0108975016596693,-0.00285049563534834
"471",2010-08-31,76.35,76.54,-0.190000000000012,0.00314836938534135,-0.000522466051592119,0.00367083543693347
"472",2010-09-01,76.42,76.71,-0.289999999999992,0.000916410354112607,0.00221859797364843,-0.00130218761953582
"473",2010-09-02,75.61,75.78,-0.170000000000002,-0.0106558924485753,-0.0121976723807498,0.00154177993217441
"474",2010-09-03,75.94,76.12,-0.180000000000007,0.00435500523347798,0.00447663683749422,-0.000121631604016237
"475",2010-09-06,76.89,77.1,-0.209999999999994,0.0124322742404326,0.0127922381413343,-0.000359963900901761
"476",2010-09-07,76.2,76.2,0,-0.00901436635148833,-0.0117418178766826,0.00272745152519427
"477",2010-09-08,77.75,77.76,-0.0100000000000051,0.0201370883667424,0.0202656974595827,-0.000128609092840293
"478",2010-09-09,78.64,78.68,-0.0400000000000063,0.0113819247795677,0.0117618333686753,-0.000379908589107636
"479",2010-09-10,78.21,78.33,-0.120000000000005,-0.00548295922539044,-0.00445832214171116,-0.00102463708367928
"480",2010-09-13,79.2,79.3,-0.0999999999999943,0.0125787822068597,0.0123074572616551,0.000271324945204654
"481",2010-09-14,79.4,79.5,-0.0999999999999943,0.00252206943271016,0.00251889301948349,3.17641322666873e-06
"482",2010-09-15,78.8,79.08,-0.280000000000001,-0.00758537138925686,-0.00529702335786997,-0.00228834803138689
"483",2010-09-16,79.33,79.6,-0.269999999999996,0.00670337045007852,0.006554094547921,0.00014927590215752
"484",2010-09-17,77.87,78.06,-0.189999999999998,-0.0185755977250173,-0.0195363310978678,0.00096073337285052
"485",2010-09-20,78.71,79.04,-0.330000000000013,0.0107294425654638,0.0124762916871433,-0.00174684912167944
"486",2010-09-21,79.14,79.48,-0.340000000000003,0.00544822380291965,0.00555136424400349,-0.000103140441083838
"487",2010-09-22,78.08,78.39,-0.310000000000002,-0.0134844938524408,-0.013809049482985,0.000324555630544232
"488",2010-09-23,77.6,78,-0.400000000000006,-0.00616651491566422,-0.00498754151103942,-0.00117897340462481
"489",2010-09-24,79.01,79.3,-0.289999999999992,0.0180069995454692,0.0165293019512109,0.00147769759425831
"490",2010-09-27,78.4,78.33,0.0700000000000074,-0.00775049937827976,-0.0123074572616551,0.00455695788337529
"491",2010-09-28,78.82,79.05,-0.230000000000004,0.00534284441049504,0.00914989227633356,-0.00380704786583852
"492",2010-09-29,78.72,79.33,-0.609999999999999,-0.00126951902285999,0.00353580365843076,-0.00480532268129075
"493",2010-09-30,81.91,82.15,-0.240000000000009,0.0397238307835126,0.0349304771693655,0.00479335361414712
"494",2010-10-01,82.95,83.13,-0.179999999999993,0.0126169331089434,0.0118588030597193,0.000758130049224093
"495",2010-10-04,83.51,83.83,-0.319999999999993,0.00672836852868475,0.00838529110676944,-0.0016569225780847
"496",2010-10-05,84.13,84.31,-0.180000000000007,0.00739683639758404,0.00570954328481843,0.00168729311276561
"497",2010-10-06,85.03,85.14,-0.109999999999999,0.0106409138349788,0.00979647846542164,0.000844435369557139
"498",2010-10-07,84.27,84.55,-0.280000000000001,-0.00897820561343909,-0.00695388505541672,-0.00202432055802237
"499",2010-10-08,83.9,84.17,-0.269999999999996,-0.00440031631110127,-0.00450451212110448,0.000104195810003205
"500",2010-10-11,83.78,84.23,-0.450000000000003,-0.0014312979542721,0.000712589103787131,-0.00214388705805924
"501",2010-10-12,83.17,83.64,-0.469999999999999,-0.00730760963829269,-0.00702927776683904,-0.000278331871453652
"502",2010-10-13,84.44,84.78,-0.340000000000003,0.015154517099524,0.0135377913640582,0.00161672573546578
"503",2010-10-14,84.73,84.87,-0.140000000000001,0.0034285072302529,0.00106100805709453,0.00236749917315837
"504",2010-10-15,83.61,84.15,-0.540000000000006,-0.0133066000484066,-0.00851975334477117,-0.00478684670363538
"505",2010-10-18,83.68,84.25,-0.569999999999993,0.000836870154646618,0.00118764859565612,-0.000350778441009503
"506",2010-10-19,82.56,83.06,-0.5,-0.0134746985833605,-0.0142253310298637,0.000750632446503197
"507",2010-10-20,82.85,83.03,-0.180000000000007,0.00350644213931961,-0.000361249928667817,0.00386769206798743
"508",2010-10-21,83.37,83.87,-0.5,0.00625678854995027,0.0100659927223807,-0.00380920417243047
"509",2010-10-22,82.44,82.79,-0.350000000000009,-0.0112177764002643,-0.0129606998456051,0.00174292344534077
"510",2010-10-25,83.74,84.14,-0.400000000000006,0.0156460045687394,0.0161747970116597,-0.000528792442920256
"511",2010-10-26,83.52,83.77,-0.25,-0.00263063645666861,-0.0044071299966566,0.00177649353998799
"512",2010-10-27,82.39,82.89,-0.5,-0.0136220538068299,-0.010560520562283,-0.00306153324454694
"513",2010-10-28,83.23,83.48,-0.25,0.0101437894305052,0.00709265460556541,0.00305113482493979
"514",2010-10-29,83.21,83.6,-0.390000000000001,-0.000240326845665884,0.00143643788165537,-0.00167676472732126
"515",2010-11-01,84.62,84.84,-0.219999999999999,0.0168031123795833,0.0147236096058263,0.00207950277375701
"516",2010-11-02,85.21,85.4,-0.190000000000012,0.00694815254794268,0.00657897109804217,0.000369181449900502
"517",2010-11-03,86.04,86.15,-0.109999999999999,0.00969350655966483,0.00874386217941403,0.000949644380250803
"518",2010-11-08,87.55,87.71,-0.159999999999997,0.0173977543323316,0.0179459549893517,-0.000548200657020104
"519",2010-11-09,88.73,88.86,-0.129999999999995,0.0133879921153861,0.0130261795444726,0.0003618125709135
"520",2010-11-10,88.64,88.72,-0.0799999999999983,-0.00101482784827311,-0.00157675446565086,0.00056192661737775
"521",2010-11-11,88.73,89.05,-0.319999999999993,0.00101482784827311,0.00371266669355919,-0.00269783884528607
"522",2010-11-12,87.13,87.37,-0.240000000000009,-0.0181967946040515,-0.0190460354256681,0.000849240821616526
"523",2010-11-13,86.19,86.49,-0.299999999999997,-0.0108470945838874,-0.0101231739915821,-0.000723920592305305
"524",2010-11-15,87.03,87.08,-0.0499999999999972,0.00969872514211456,0.00679843604792563,0.00290028909418893
"525",2010-11-16,85.52,85.58,-0.0600000000000023,-0.0175026200846329,-0.0173756253776753,-0.000126994706957539
"526",2010-11-17,84.85,85.09,-0.240000000000009,-0.00786527503655421,-0.00574209112720503,-0.00212318390934918
"527",2010-11-18,84.81,84.85,-0.039999999999992,-0.00047153130662636,-0.00282452818123069,0.00235299687460433
"528",2010-11-19,84.8,84.92,-0.120000000000005,-0.000117917575751747,0.000824645154819947,-0.000942562730571694
"529",2010-11-22,83.89,83.95,-0.0600000000000023,-0.0107891259396542,-0.011488253311505,0.000699127371850849
"530",2010-11-23,83,83.08,-0.0799999999999983,-0.0106658090616047,-0.0104173845156383,-0.000248424545966408
"531",2010-11-24,84.48,84.65,-0.170000000000002,0.0176742121613529,0.0187211095712323,-0.0010468974098794
"532",2010-11-25,86.36,86.5,-0.140000000000001,0.0220097856886552,0.0216193053586897,0.00039048032996547
"533",2010-11-26,85.72,85.87,-0.150000000000006,-0.00743843504123021,-0.00730988925344089,-0.000128545787789314
"534",2010-11-29,86.32,86.38,-0.0600000000000023,0.0069751503445028,0.0059216428481621,0.0010535074963407
"535",2010-11-30,87.09,87.09,0,0.00888074575476949,0.00818589917209334,0.000694846582676156
"536",2010-12-01,87.59,87.78,-0.189999999999998,0.0057247694703495,0.00789161755543955,-0.00216684808509005
"537",2010-12-02,89.47,89.67,-0.200000000000003,0.0212365373845067,0.0213025807038685,-6.60433193617749e-05
"538",2010-12-03,90.81,90.79,0.019999999999996,0.0148660381422321,0.0124128824197092,0.00245315572252292
"539",2010-12-06,91.25,91.45,-0.200000000000003,0.00483358076086393,0.00724322745320904,-0.00240964669234511
"540",2010-12-07,91.31,91.5,-0.189999999999998,0.000657318165647958,0.000546597444601282,0.000110720721046675
"541",2010-12-08,90.35,90.43,-0.0800000000000125,-0.0105692935900112,-0.011762901529087,0.00119360793907575
"542",2010-12-09,90.75,90.89,-0.140000000000001,0.00441745610672317,0.00507391337828977,-0.000656457271566602
"543",2010-12-10,90.79,90.97,-0.179999999999993,0.000440674238705085,0.000879797703292162,-0.000439123464587077
"544",2010-12-13,91.93,92.15,-0.219999999999999,0.0124782704919975,0.0128879022818618,-0.000409631789864306
"545",2010-12-14,91.3,91.48,-0.180000000000007,-0.00687663027474006,-0.00729731496125208,0.000420684686512018
